Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
156813784,-13.63,-18.83,73.7,1.53,-10.4,74.4,-8.0
156990776,-13.62,-18.66,73.8,1.53,-10.3,74.5,-7.9
157167766,-13.60,-18.57,73.8,1.53,-10.3,74.5,-7.9
157344756,-13.59,-18.73,73.8,1.53,-10.4,74.5,-8.0
157521748,-13.59,-18.78,73.8,1.53,-10.4,74.6,-8.0
157698738,-13.57,-18.64,73.9,1.53,-10.4,74.7,-8.0
157875728,-13.56,-18.66,74.0,1.53,-10.4,74.7,-8.0
158052720,-13.53,-18.64,74.0,1.53,-10.4,74.8,-8.0
158229710,-13.51,-18.49,74.2,1.54,-10.4,74.9,-8.0
158406700,-13.49,-18.52,74.2,1.54,-10.5,75.0,-8.0
158583692,-13.47,-18.51,74.3,1.54,-10.5,75.0,-8.0
158760682,-13.47,-18.05,74.4,1.54,-10.2,75.1,-7.8
158937672,-13.45,-17.92,74.5,1.54,-10.2,75.2,-7.8
159114664,-13.42,-18.00,74.6,1.54,-10.3,75.3,-7.9
159291654,-13.43,-17.93,74.6,1.54,-10.2,75.3,-7.8
159468644,-13.44,-18.00,74.5,1.54,-10.3,75.2,-7.8
159645636,-13.44,-18.28,74.5,1.54,-10.4,75.2,-8.0
159822626,-13.45,-18.19,74.5,1.54,-10.4,75.2,-7.9
159999616,-13.46,-18.11,74.4,1.54,-10.3,75.2,-7.9
160176608,-13.48,-18.32,74.3,1.54,-10.4,75.0,-7.9
160353598,-13.43,-18.13,74.5,1.54,-10.3,75.2,-7.9
160530588,-13.37,-17.80,74.8,1.55,-10.3,75.5,-7.8
160707580,-13.32,-17.47,75.1,1.55,-10.2,75.8,-7.7
160884570,-13.31,-17.52,75.1,1.55,-10.2,75.8,-7.8
161061560,-13.33,-17.79,74.9,1.55,-10.3,75.7,-7.9
161238552,-13.32,-17.68,75.0,1.55,-10.3,75.7,-7.8
161415542,-13.30,-17.52,75.2,1.55,-10.3,75.8,-7.8
161592532,-13.29,-17.57,75.2,1.55,-10.3,75.9,-7.8
161769524,-13.27,-17.57,75.2,1.55,-10.3,75.9,-7.8
161946514,-13.25,-17.59,75.3,1.56,-10.4,76.0,-7.9
162123504,-13.23,-17.61,75.4,1.56,-10.4,76.1,-7.9
162300496,-13.21,-17.61,75.4,1.56,-10.5,76.1,-7.9
162477486,-13.21,-17.51,75.5,1.56,-10.4,76.2,-7.9
162654476,-13.20,-17.36,75.5,1.56,-10.4,76.2,-7.8
162831468,-13.18,-17.26,75.6,1.56,-10.3,76.3,-7.8
163008458,-13.13,-17.25,75.8,1.57,-10.4,76.5,-7.8
163185448,-13.12,-17.20,75.9,1.57,-10.4,76.6,-7.8
163362440,-13.11,-17.15,75.9,1.57,-10.4,76.6,-7.8
163539430,-13.11,-17.29,75.9,1.57,-10.5,76.6,-7.9
163716420,-13.12,-17.36,75.8,1.57,-10.5,76.5,-7.9
163893412,-13.13,-17.37,75.8,1.57,-10.5,76.5,-7.9
164070402,-13.08,-17.34,76.0,1.57,-10.6,76.7,-7.9
164247392,-13.04,-17.27,76.1,1.57,-10.6,76.9,-7.9
164424384,-13.01,-17.15,76.3,1.58,-10.6,77.0,-7.9
164601374,-13.03,-17.01,76.3,1.57,-10.5,77.0,-7.8
164778364,-13.03,-16.94,76.3,1.57,-10.4,77.0,-7.8
164955356,-13.02,-17.05,76.3,1.58,-10.5,77.0,-7.8
165132346,-13.00,-17.13,76.3,1.58,-10.6,77.1,-7.9
165309336,-12.96,-17.17,76.5,1.58,-10.7,77.2,-8.0
165486328,-13.00,-17.18,76.3,1.58,-10.6,77.1,-7.9
165663318,-13.02,-17.17,76.3,1.58,-10.6,77.0,-7.9
165840308,-13.03,-17.13,76.2,1.57,-10.5,76.9,-7.9
166017300,-13.02,-17.06,76.3,1.58,-10.5,77.0,-7.9
166194290,-12.99,-16.89,76.4,1.58,-10.5,77.2,-7.8
166371280,-12.96,-16.76,76.6,1.58,-10.5,77.3,-7.8
166548272,-12.95,-16.67,76.6,1.58,-10.4,77.3,-7.7
166725262,-12.94,-16.75,76.7,1.58,-10.5,77.4,-7.8
166902252,-12.93,-16.77,76.7,1.58,-10.5,77.4,-7.8
167079244,-12.89,-16.84,76.8,1.59,-10.6,77.5,-7.9
167256234,-12.86,-16.71,77.0,1.59,-10.6,77.7,-7.9
167433224,-12.86,-16.56,77.0,1.59,-10.5,77.7,-7.8
167610216,-12.86,-16.43,77.1,1.59,-10.5,77.8,-7.7
167787206,-12.87,-16.52,77.0,1.59,-10.5,77.7,-7.8
167964196,-12.86,-16.75,77.0,1.59,-10.6,77.7,-7.9
168141188,-12.85,-16.95,76.9,1.59,-10.8,77.7,-8.0
168318178,-12.84,-16.69,77.0,1.59,-10.6,77.8,-7.9
168495168,-12.80,-16.59,77.3,1.59,-10.7,78.0,-7.9
168672160,-12.72,-16.59,77.5,1.60,-10.8,78.3,-7.9
168849150,-12.74,-16.35,77.5,1.60,-10.6,78.2,-7.8
169026140,-12.76,-16.18,77.5,1.60,-10.5,78.2,-7.7
169203132,-12.77,-16.13,77.5,1.60,-10.5,78.2,-7.7
169380122,-12.73,-16.05,77.7,1.60,-10.5,78.4,-7.7
169557112,-12.69,-15.98,77.8,1.60,-10.5,78.6,-7.7
169734104,-12.68,-15.88,77.9,1.60,-10.5,78.6,-7.7
169911094,-12.68,-15.90,77.9,1.61,-10.5,78.6,-7.7
170088084,-12.66,-15.90,78.0,1.61,-10.5,78.7,-7.7
170265076,-12.69,-16.03,77.8,1.60,-10.5,78.5,-7.7
170442066,-12.68,-16.02,77.9,1.61,-10.6,78.6,-7.7
170619056,-12.64,-16.02,78.0,1.61,-10.6,78.8,-7.8
170796048,-12.65,-15.97,78.0,1.61,-10.6,78.7,-7.7
170973038,-12.66,-15.95,78.0,1.61,-10.6,78.7,-7.7
171150028,-12.64,-15.94,78.1,1.61,-10.6,78.8,-7.7
171327020,-12.63,-16.02,78.1,1.61,-10.6,78.8,-7.8
171504010,-12.63,-16.26,78.0,1.61,-10.8,78.7,-7.9
171681000,-12.60,-16.45,78.1,1.61,-11.0,78.8,-8.0
171857992,-12.57,-16.43,78.2,1.61,-11.0,78.9,-8.0
172034982,-12.56,-16.02,78.4,1.62,-10.8,79.1,-7.8
172211972,-12.53,-16.02,78.5,1.62,-10.8,79.2,-7.9
172388964,-12.50,-16.02,78.6,1.62,-10.9,79.3,-7.9
172565954,-12.51,-16.14,78.5,1.62,-11.0,79.3,-7.9
172742944,-12.50,-16.18,78.6,1.62,-11.0,79.3,-8.0
172919936,-12.49,-16.22,78.6,1.62,-11.0,79.4,-8.0
173096926,-12.47,-16.11,78.7,1.62,-11.0,79.5,-8.0
173273916,-12.45,-15.72,78.9,1.63,-10.8,79.6,-7.8
173450908,-12.42,-15.17,79.2,1.63,-10.5,79.9,-7.6
173627898,-12.42,-15.44,79.1,1.63,-10.7,79.8,-7.7
173804888,-12.39,-15.57,79.2,1.63,-10.8,79.9,-7.8
173981880,-12.34,-15.52,79.4,1.64,-10.9,80.2,-7.8
174158870,-12.32,-15.53,79.5,1.64,-10.9,80.2,-7.8
174335860,-12.31,-15.55,79.5,1.64,-11.0,80.3,-7.9
174512852,-12.30,-15.52,79.6,1.64,-11.0,80.4,-7.9
174689842,-12.31,-15.33,79.6,1.64,-10.8,80.3,-7.8
174866832,-12.32,-15.14,79.6,1.64,-10.7,80.3,-7.6
175043824,-12.31,-15.54,79.5,1.64,-11.0,80.3,-7.9
175220814,-12.29,-15.51,79.6,1.64,-11.0,80.4,-7.9
175397804,-12.24,-15.18,79.9,1.65,-10.9,80.7,-7.7
175574796,-12.23,-14.95,80.0,1.65,-10.7,80.8,-7.6
175751786,-12.24,-14.89,80.0,1.65,-10.7,80.8,-7.6
175928776,-12.25,-14.96,80.0,1.65,-10.7,80.7,-7.6
176105768,-12.24,-14.99,80.0,1.65,-10.8,80.7,-7.7
176282758,-12.21,-15.08,80.1,1.65,-10.9,80.9,-7.7
176459748,-12.18,-15.05,80.2,1.65,-10.9,81.0,-7.7
176636740,-12.17,-15.06,80.3,1.65,-10.9,81.0,-7.8
176813730,-12.17,-14.88,80.4,1.65,-10.8,81.1,-7.7
176990720,-12.16,-14.81,80.4,1.65,-10.8,81.1,-7.6
177167712,-12.14,-14.71,80.5,1.66,-10.8,81.3,-7.6
177344702,-12.11,-14.71,80.7,1.66,-10.8,81.4,-7.6
177521692,-12.12,-14.58,80.7,1.66,-10.7,81.4,-7.6
177698684,-12.13,-14.51,80.6,1.66,-10.6,81.3,-7.5
177875674,-12.11,-14.87,80.6,1.66,-10.9,81.4,-7.7
178052664,-12.10,-14.99,80.6,1.66,-11.0,81.4,-7.8
178229656,-12.10,-14.97,80.6,1.66,-11.0,81.4,-7.8
178406646,-12.08,-15.10,80.7,1.66,-11.2,81.5,-7.9
178583636,-12.05,-15.07,80.8,1.67,-11.2,81.6,-7.9
178760628,-12.03,-14.85,81.0,1.67,-11.1,81.7,-7.8
178937618,-12.02,-14.76,81.1,1.67,-11.0,81.8,-7.8
179114608,-12.00,-14.69,81.2,1.67,-11.0,81.9,-7.7
179291600,-11.96,-14.59,81.4,1.68,-11.1,82.1,-7.7
179468590,-11.95,-14.50,81.5,1.68,-11.0,82.2,-7.7
179645580,-11.94,-14.37,81.5,1.68,-10.9,82.3,-7.6
179822572,-11.93,-14.35,81.6,1.68,-11.0,82.3,-7.6
179999562,-11.92,-14.40,81.6,1.68,-11.0,82.4,-7.7
180176552,-11.92,-14.58,81.6,1.68,-11.1,82.3,-7.8
180353544,-11.94,-14.49,81.5,1.68,-11.0,82.2,-7.7
180530534,-11.93,-14.36,81.6,1.68,-11.0,82.3,-7.6
180707524,-11.88,-14.39,81.8,1.68,-11.1,82.5,-7.7
180884516,-11.84,-14.27,82.0,1.69,-11.1,82.8,-7.7
181061506,-11.83,-14.18,82.1,1.69,-11.0,82.9,-7.7
181238496,-11.83,-13.95,82.2,1.69,-10.9,82.9,-7.5
181415488,-11.82,-14.02,82.2,1.69,-10.9,83.0,-7.6
181592478,-11.81,-14.32,82.2,1.69,-11.2,82.9,-7.7
181769468,-11.80,-14.20,82.3,1.69,-11.1,83.0,-7.7
181946460,-11.79,-14.13,82.3,1.69,-11.1,83.0,-7.7
182123450,-11.77,-14.16,82.4,1.70,-11.1,83.2,-7.7
182300440,-11.75,-14.33,82.4,1.70,-11.3,83.2,-7.8
182477432,-11.73,-14.43,82.5,1.70,-11.4,83.3,-7.9
182654422,-11.71,-14.15,82.7,1.70,-11.3,83.5,-7.7
182831412,-11.70,-14.09,82.8,1.70,-11.2,83.5,-7.7
183008404,-11.70,-14.16,82.8,1.70,-11.3,83.5,-7.8
183185394,-11.69,-14.31,82.8,1.70,-11.4,83.5,-7.9
183362384,-11.68,-14.37,82.8,1.70,-11.5,83.6,-7.9
183539376,-11.68,-14.30,82.8,1.70,-11.4,83.6,-7.9
183716366,-11.66,-14.04,83.0,1.71,-11.3,83.7,-7.7
183893356,-11.64,-13.87,83.2,1.71,-11.2,83.9,-7.7
184070348,-11.63,-13.96,83.2,1.71,-11.3,83.9,-7.7
184247338,-11.61,-13.97,83.2,1.71,-11.3,84.0,-7.8
184424328,-11.60,-13.95,83.3,1.71,-11.3,84.1,-7.8
184601320,-11.60,-14.09,83.3,1.71,-11.5,84.1,-7.8
184778310,-11.58,-14.09,83.4,1.72,-11.5,84.2,-7.9
184955300,-11.56,-14.00,83.5,1.72,-11.5,84.3,-7.8
185132292,-11.51,-13.88,83.8,1.72,-11.5,84.6,-7.8
185309282,-11.47,-13.83,84.0,1.73,-11.5,84.8,-7.8
185486272,-11.47,-13.93,84.0,1.73,-11.6,84.8,-7.9
185663264,-11.46,-13.92,84.0,1.73,-11.6,84.8,-7.9
185840254,-11.46,-13.82,84.1,1.73,-11.6,84.8,-7.8
186017244,-11.43,-13.54,84.3,1.73,-11.4,85.1,-7.7
186194236,-11.43,-13.50,84.3,1.73,-11.4,85.1,-7.7
186371226,-11.42,-13.74,84.3,1.73,-11.6,85.1,-7.8
186548216,-11.39,-13.66,84.5,1.74,-11.6,85.3,-7.8
186725208,-11.36,-13.69,84.6,1.74,-11.7,85.4,-7.9
186902198,-11.37,-13.89,84.5,1.74,-11.8,85.3,-8.0
187079188,-11.36,-13.95,84.5,1.74,-11.9,85.4,-8.0
187256180,-11.35,-13.96,84.6,1.74,-11.9,85.4,-8.0
187433170,-11.35,-13.81,84.7,1.74,-11.8,85.5,-7.9
187610160,-11.33,-13.75,84.8,1.75,-11.8,85.6,-7.9
187787152,-11.30,-13.74,84.9,1.75,-11.9,85.7,-8.0
187964142,-11.30,-13.84,84.9,1.75,-11.9,85.7,-8.0
188141132,-11.28,-13.79,85.0,1.75,-11.9,85.8,-8.0
188318124,-11.25,-13.58,85.2,1.75,-11.9,86.1,-7.9
188495114,-11.25,-13.57,85.3,1.75,-11.9,86.1,-7.9
188672104,-11.25,-13.59,85.2,1.75,-11.9,86.1,-7.9
188849096,-11.25,-13.60,85.2,1.75,-11.9,86.0,-7.9
189026086,-11.24,-13.59,85.3,1.76,-11.9,86.1,-7.9
189203076,-11.21,-13.57,85.5,1.76,-11.9,86.3,-8.0
189380068,-11.16,-13.51,85.8,1.77,-12.0,86.6,-8.0
189557058,-11.13,-13.52,85.9,1.77,-12.1,86.7,-8.0
189734048,-11.13,-13.50,85.9,1.77,-12.1,86.8,-8.0
189911040,-11.12,-13.74,85.9,1.77,-12.3,86.7,-8.1
190088030,-11.10,-13.74,86.0,1.77,-12.3,86.9,-8.2
190265020,-11.06,-13.63,86.2,1.78,-12.3,87.1,-8.1
190442012,-11.06,-13.57,86.3,1.78,-12.3,87.1,-8.1
190619002,-11.06,-13.71,86.2,1.78,-12.4,87.1,-8.2
190795992,-11.02,-13.70,86.4,1.78,-12.5,87.3,-8.2
190972984,-10.99,-13.78,86.6,1.79,-12.6,87.5,-8.3
191149974,-10.96,-13.60,86.8,1.79,-12.6,87.7,-8.2
191326964,-10.94,-13.32,87.0,1.79,-12.4,87.9,-8.1
191503956,-10.93,-13.10,87.2,1.79,-12.2,88.0,-8.0
191680946,-10.97,-13.13,86.9,1.79,-12.1,87.8,-7.9
191857936,-10.98,-13.17,86.8,1.79,-12.1,87.7,-8.0
192034928,-10.98,-13.17,86.8,1.79,-12.1,87.7,-8.0
192211918,-10.94,-13.13,87.1,1.79,-12.2,87.9,-8.0
192388908,-10.91,-13.29,87.2,1.80,-12.4,88.1,-8.1
192565900,-10.88,-13.53,87.3,1.80,-12.7,88.2,-8.3
192742890,-10.88,-13.42,87.3,1.80,-12.6,88.3,-8.2
192919880,-10.87,-13.35,87.4,1.80,-12.6,88.3,-8.2
193096872,-10.86,-13.33,87.5,1.80,-12.6,88.4,-8.2
193273862,-10.84,-13.27,87.6,1.81,-12.6,88.5,-8.2
193450852,-10.82,-13.23,87.8,1.81,-12.6,88.7,-8.2
193627844,-10.80,-13.23,87.9,1.81,-12.7,88.8,-8.2
193804834,-10.78,-13.00,88.1,1.81,-12.5,88.9,-8.1
193981824,-10.77,-12.74,88.3,1.81,-12.3,89.1,-7.9
194158816,-10.76,-12.78,88.3,1.82,-12.3,89.1,-8.0
194335806,-10.76,-13.06,88.2,1.82,-12.6,89.1,-8.1
194512796,-10.77,-13.30,88.0,1.81,-12.8,88.9,-8.3
194689788,-10.75,-13.29,88.1,1.82,-12.8,89.0,-8.3
194866778,-10.74,-13.11,88.3,1.82,-12.7,89.2,-8.2
195043768,-10.70,-13.04,88.6,1.82,-12.7,89.5,-8.2
195220760,-10.68,-13.11,88.6,1.83,-12.8,89.5,-8.2
195397750,-10.66,-13.23,88.7,1.83,-13.0,89.7,-8.4
195574740,-10.65,-13.14,88.8,1.83,-13.0,89.7,-8.3
195751732,-10.63,-13.02,89.0,1.83,-12.9,89.9,-8.3
195928722,-10.62,-12.90,89.1,1.84,-12.8,90.0,-8.2
196105712,-10.58,-12.93,89.3,1.84,-13.0,90.2,-8.3
196282704,-10.56,-13.04,89.4,1.84,-13.1,90.4,-8.3
196459694,-10.55,-13.08,89.5,1.84,-13.2,90.4,-8.4
196636684,-10.54,-12.96,89.6,1.85,-13.1,90.5,-8.3
196813676,-10.52,-12.79,89.7,1.85,-13.0,90.6,-8.2
196990666,-10.51,-12.88,89.7,1.85,-13.1,90.7,-8.3
197167656,-10.52,-13.01,89.6,1.85,-13.2,90.6,-8.4
197344648,-10.53,-13.15,89.5,1.85,-13.3,90.5,-8.4
197521638,-10.51,-13.06,89.7,1.85,-13.3,90.6,-8.4
197698628,-10.49,-12.98,89.9,1.85,-13.2,90.8,-8.4
197875620,-10.46,-12.89,90.0,1.86,-13.2,91.0,-8.4
198052610,-10.45,-12.80,90.2,1.86,-13.2,91.1,-8.3
198229600,-10.43,-12.77,90.3,1.86,-13.2,91.3,-8.3
198406592,-10.38,-12.86,90.6,1.87,-13.4,91.6,-8.4
198583582,-10.37,-12.82,90.7,1.87,-13.4,91.6,-8.4
198760572,-10.37,-12.73,90.7,1.87,-13.3,91.7,-8.4
198937564,-10.34,-12.61,90.9,1.87,-13.3,91.9,-8.3
199114554,-10.34,-12.75,90.9,1.87,-13.4,91.9,-8.4
199291544,-10.36,-13.03,90.7,1.87,-13.7,91.7,-8.6
199468536,-10.35,-13.12,90.7,1.87,-13.8,91.7,-8.6
199734022,-10.33,-13.32,90.7,1.88,-14.0,91.8,-8.8
